filename,fold,target,category,esc10,src_file,take
4-170078-A-1.wav,4,1,rooster,TRUE,170078,A
4-183487-A-1.wav,4,1,rooster,TRUE,183487,A
4-208021-A-1.wav,4,1,rooster,TRUE,208021,A
5-194930-A-1.wav,5,1,rooster,TRUE,194930,A
5-194930-B-1.wav,5,1,rooster,TRUE,194930,B
5-200334-A-1.wav,5,1,rooster,TRUE,200334,A
5-200334-B-1.wav,5,1,rooster,TRUE,200334,B
5-200339-A-1.wav,5,1,rooster,TRUE,200339,A
5-233160-A-1.wav,5,1,rooster,TRUE,233160,A
5-234879-A-1.wav,5,1,rooster,TRUE,234879,A
5-234879-B-1.wav,5,1,rooster,TRUE,234879,B
1-121951-A-8.wav,1,8,sheep,FALSE,121951,A
1-196660-A-8.wav,1,8,sheep,FALSE,196660,A
1-196660-B-8.wav,1,8,sheep,FALSE,196660,B
1-49409-A-8.wav,1,8,sheep,FALSE,49409,A
1-49409-B-8.wav,1,8,sheep,FALSE,49409,B
1-57795-A-8.wav,1,8,sheep,FALSE,57795,A
1-75190-A-8.wav,1,8,sheep,FALSE,75190,A
1-88574-A-8.wav,1,8,sheep,FALSE,88574,A
2-110614-A-8.wav,2,8,sheep,FALSE,110614,A
2-110614-B-8.wav,2,8,sheep,FALSE,110614,B
2-119161-A-8.wav,2,8,sheep,FALSE,119161,A
2-119161-B-8.wav,2,8,sheep,FALSE,119161,B
2-119161-C-8.wav,2,8,sheep,FALSE,119161,C
2-182508-A-8.wav,2,8,sheep,FALSE,182508,A
2-182508-B-8.wav,2,8,sheep,FALSE,182508,B
2-196688-A-8.wav,2,8,sheep,FALSE,196688,A
3-140199-A-8.wav,3,8,sheep,FALSE,140199,A
3-140199-B-8.wav,3,8,sheep,FALSE,140199,B
3-140199-C-8.wav,3,8,sheep,FALSE,140199,C
3-140199-D-8.wav,3,8,sheep,FALSE,140199,D
3-197408-A-8.wav,3,8,sheep,FALSE,197408,A
3-197408-B-8.wav,3,8,sheep,FALSE,197408,B
3-197408-C-8.wav,3,8,sheep,FALSE,197408,C
3-20861-A-8.wav,3,8,sheep,FALSE,20861,A
4-188703-A-8.wav,4,8,sheep,FALSE,188703,A
4-188703-B-8.wav,4,8,sheep,FALSE,188703,B
4-188703-C-8.wav,4,8,sheep,FALSE,188703,C
4-188703-D-8.wav,4,8,sheep,FALSE,188703,D
4-196671-A-8.wav,4,8,sheep,FALSE,196671,A
4-196671-B-8.wav,4,8,sheep,FALSE,196671,B
4-196672-A-8.wav,4,8,sheep,FALSE,196672,A
4-250864-A-8.wav,4,8,sheep,FALSE,250864,A
5-198891-A-8.wav,5,8,sheep,FALSE,198891,A
5-198891-B-8.wav,5,8,sheep,FALSE,198891,B
5-198891-C-8.wav,5,8,sheep,FALSE,198891,C
5-198891-D-8.wav,5,8,sheep,FALSE,198891,D
5-200329-A-8.wav,5,8,sheep,FALSE,200329,A
5-200329-B-8.wav,5,8,sheep,FALSE,200329,B
5-200329-C-8.wav,5,8,sheep,FALSE,200329,C
5-61635-A-8.wav,5,8,sheep,FALSE,61635,A
